,股票编号,predict_prob_scale_x,predictscale_x,predict_prob_scale_y,predictscale_y,score_logit,score_SVM,score
700,1356,0.39877257712547204,0,0.1519534695801706,0,905.0,874.0,1779.0
701,1358,0.6109284698441464,1,0.37801618775601803,1,397.0,438.0,835.0
702,1360,0.30286105612359476,0,0.08161474900675766,0,1215.0,1239.0,2454.0
703,1366,0.952314332643684,1,0.5638976711430097,1,32.0,139.0,171.0
704,1367,0.4814365182518702,0,0.04335132744148413,0,662.0,1678.0,2340.0
705,1370,0.26501670516984116,0,0.06673779133475963,0,1369.0,1372.0,2741.0
706,1372,0.8438916292641566,1,0.3951946728693226,1,111.0,406.0,517.0
707,1374,0.3516701303756583,0,0.2189886310612702,0,1061.0,693.0,1754.0
708,1376,0.3541207666345547,0,0.11231627614158114,0,1055.0,1042.0,2097.0
709,1379,0.16049256342030263,0,0.0983801975838836,0,1679.0,1124.0,2803.0
710,1380,0.23115063576112388,0,0.034816094306397455,0,1502.0,1764.0,3266.0
711,1381,0.7004803578316123,1,0.6956628867832992,1,257.0,23.0,280.0
712,1382,0.41530177785013395,0,0.31839571252952314,1,842.0,536.0,1378.0
713,1383,0.4217097676868883,0,0.2497059414262574,1,823.0,637.0,1460.0
714,1384,0.5314539081092943,1,0.16577054410798342,0,571.0,827.0,1398.0
715,1385,0.24893701760154152,0,0.10373829032567024,0,1434.0,1088.0,2522.0
716,1390,0.47727516276232806,0,0.0896021805645672,0,675.0,1179.0,1854.0
717,1391,0.48554170988818085,0,0.1652922801494757,0,653.0,828.0,1481.0
718,1392,0.6295933748920195,1,0.382860006399648,1,377.0,428.0,805.0
719,1394,0.3746548205050277,0,0.10418565185872163,0,974.0,1086.0,2060.0
720,1395,0.615252230150039,1,0.6138506315283925,1,392.0,79.0,471.0
721,1398,0.2063865175992013,0,0.04814499593874069,0,1573.0,1638.0,3211.0
722,1399,0.3411151826882445,0,0.09069848264068178,0,1104.0,1172.0,2276.0
723,1400,0.850976626495296,1,0.5808056686586532,1,108.0,119.0,227.0
724,1402,0.28543579375100236,0,0.10547613718839102,0,1279.0,1081.0,2360.0
725,1403,0.2695926620733513,0,0.09596160765756459,0,1347.0,1147.0,2494.0
726,1404,0.26278660565308487,0,0.0881865026409491,0,1377.0,1190.0,2567.0
727,1405,0.40269385736871477,0,0.15368434265464387,0,891.0,868.0,1759.0
728,1408,0.7578083827772909,1,0.5863473400120219,1,180.0,107.0,287.0
729,1409,0.5383427963637689,1,0.5632347005050267,1,552.0,140.0,692.0
730,1410,0.283194872959531,0,0.09839927617531619,0,1291.0,1122.0,2413.0
731,1414,0.23296817884363047,0,0.039917057611946326,0,1497.0,1715.0,3212.0
732,1415,0.3443235891178506,0,0.12192120916208317,0,1094.0,995.0,2089.0
733,1416,0.4220675759263675,0,0.13893865937533562,0,819.0,927.0,1746.0
734,1417,0.1253539971795808,0,0.07717541636361394,0,1741.0,1267.0,3008.0
735,1420,0.2798670469219423,0,0.05524978665236598,0,1311.0,1548.0,2859.0
736,1423,0.7677315550980021,1,0.6837012684946181,1,173.0,33.0,206.0
737,1427,0.377076934784564,0,0.15050676402385454,0,966.0,880.0,1846.0
738,1429,0.9815686363192563,1,0.4342934978457345,1,15.0,335.0,350.0
739,1430,0.2390519603022484,0,0.03823586855334554,0,1474.0,1737.0,3211.0
740,1431,0.21380990310883813,0,0.03236434497102131,0,1554.0,1775.0,3329.0
741,1433,0.241895486167913,0,0.04658525512709181,0,1465.0,1651.0,3116.0
742,1434,0.5991067313337891,1,0.48716833463824194,1,420.0,256.0,676.0
743,1440,0.09105282163758834,0,0.04492081419560683,0,1788.0,1663.0,3451.0
744,1441,0.18935938155320675,0,0.09236708024972531,0,1616.0,1168.0,2784.0
745,1442,0.17674522890230582,0,0.11011322598357072,0,1645.0,1056.0,2701.0
746,1445,0.49081689160792824,0,0.11545610682957758,0,645.0,1025.0,1670.0
747,1447,0.3854735036917041,0,0.073996608687369,0,947.0,1287.0,2234.0
748,1448,0.7071061690502414,1,0.36388925747275697,1,248.0,466.0,714.0
749,1450,0.14087875315308676,0,0.5823638058745355,1,1714.0,114.0,1828.0
750,1451,0.2896165239703622,0,0.07967837181848238,0,1262.0,1250.0,2512.0
751,1459,0.19639067704501353,0,0.09772370012015216,0,1599.0,1138.0,2737.0
752,1460,0.8610727538288792,1,0.3234875671463492,1,99.0,525.0,624.0
753,1462,0.17276653184704877,0,0.04508990695298533,0,1652.0,1662.0,3314.0
754,1467,0.1683628511765842,0,0.04865315899938595,0,1665.0,1633.0,3298.0
755,1468,0.9658858987641087,1,0.5508616995179072,1,22.0,170.0,192.0
756,1470,0.2517109256880924,0,0.03716564864551467,0,1423.0,1748.0,3171.0
757,1472,0.47856907079991645,0,0.1268107289218844,0,670.0,981.0,1651.0
758,1473,0.33252164218953617,0,0.407111767470217,1,1131.0,384.0,1515.0
759,1474,0.8129469165021882,1,0.5300241589620924,1,135.0,193.0,328.0
760,1476,0.368565946648625,0,0.2735408116762282,1,1002.0,592.0,1594.0
761,1478,0.10503820978630624,0,0.05665591152351961,0,1767.0,1528.0,3295.0
762,1480,0.5666509787202926,1,0.6166456191926051,1,483.0,71.0,554.0
763,1482,0.21714582007039965,0,0.0671931465264066,0,1544.0,1366.0,2910.0
764,1488,0.7077449867900126,1,0.2644903556510575,1,245.0,605.0,850.0
765,1489,0.3477005288848105,0,0.14638388661841795,0,1082.0,896.0,1978.0
766,1491,0.1909168071356441,0,0.04686477532029805,0,1613.0,1647.0,3260.0
767,1492,0.35152028663191187,0,0.16775294380997532,0,1063.0,822.0,1885.0
768,1493,0.39926035817408295,0,0.1083035238909753,0,901.0,1065.0,1966.0
769,1494,0.21782263428002657,0,0.06619238829155712,0,1541.0,1380.0,2921.0
770,1498,0.28934516791764187,0,0.07011066721583716,0,1265.0,1332.0,2597.0
771,1499,0.6423190856334295,1,0.6142750846574022,1,348.0,77.0,425.0
772,1500,0.2581967452548055,0,0.07719933259548864,0,1396.0,1266.0,2662.0
773,1502,0.281109108318166,0,0.05267376015178185,0,1303.0,1587.0,2890.0
774,1503,0.46741336853981275,0,0.13732058665144659,0,704.0,936.0,1640.0
775,1504,0.11188718495371786,0,0.08204611504939288,0,1757.0,1236.0,2993.0
776,1505,0.28207341143164516,0,0.09452548278522167,0,1298.0,1157.0,2455.0
777,1506,0.5169970569531366,1,0.23486111804223805,1,599.0,663.0,1262.0
778,1511,0.7351913313325049,1,0.5158578273504474,1,208.0,212.0,420.0
779,1512,0.860172058041234,1,0.6261176716561427,1,100.0,65.0,165.0
780,1513,0.38663330208757096,0,0.17316680591233874,0,943.0,808.0,1751.0
781,1515,0.6923029893731946,1,0.4684267721489002,1,268.0,284.0,552.0
782,1516,0.2740402778526387,0,0.06225113783387207,0,1332.0,1439.0,2771.0
783,1521,0.6066975565004854,1,0.265110993748551,1,400.0,601.0,1001.0
784,1522,0.4104255692501788,0,0.0469747259941846,0,855.0,1643.0,2498.0
785,1523,0.27801133349424173,0,0.044005778688041834,0,1319.0,1673.0,2992.0
786,1524,0.9935135607312033,1,0.5211085920679706,1,8.0,204.0,212.0
787,1526,0.5127229755470769,1,0.257545032370963,1,607.0,618.0,1225.0
788,1527,0.36882598418907064,0,0.1383794483467126,0,999.0,930.0,1929.0
789,1528,0.13688553683398375,0,0.05593153998184413,0,1724.0,1542.0,3266.0
790,1529,0.1491702153149007,0,0.05251208834041851,0,1703.0,1590.0,3293.0
791,1531,0.18970347435942445,0,0.026941031699714194,0,1615.0,1791.0,3406.0
792,1532,0.5895639367514723,1,0.4018564357428753,1,440.0,389.0,829.0
793,1534,0.40698009167208676,0,0.08344115426876846,0,875.0,1221.0,2096.0
794,1535,0.8160984372193534,1,0.6881328547937614,1,133.0,29.0,162.0
795,1536,0.031264440611143765,0,0.09930097868452417,0,1799.0,1119.0,2918.0
796,1537,0.550223871392383,1,0.24850603516319153,1,525.0,640.0,1165.0
797,1538,0.3352014251659241,0,0.07317166558361533,0,1120.0,1295.0,2415.0
798,1539,0.7092979539724155,1,0.6702292796102944,1,241.0,40.0,281.0
799,1540,0.2558802001627985,0,0.04330301779024366,0,1410.0,1679.0,3089.0
800,1541,0.44500513297167116,0,0.21792196330420982,0,753.0,694.0,1447.0
801,1543,0.7109289679640658,1,0.4062375514879498,1,239.0,386.0,625.0
802,1545,0.28264726052750944,0,0.05304631699444616,0,1294.0,1580.0,2874.0
803,1546,0.09448218654484053,0,0.06748109515288125,0,1785.0,1361.0,3146.0
804,1547,0.6986966637830917,1,0.45346193300026433,1,263.0,307.0,570.0
805,1548,0.7240490199441282,1,0.4625835328157359,1,220.0,290.0,510.0
806,1551,0.22802707020396423,0,0.039657560208268515,0,1511.0,1723.0,3234.0
807,1552,0.28782145575265244,0,0.0661732586001015,0,1268.0,1381.0,2649.0
808,1553,0.63489864350827,1,0.5284649024370901,1,367.0,198.0,565.0
809,1554,0.3661832857126066,0,0.13831288918529114,0,1012.0,931.0,1943.0
810,1555,0.7118941792240632,1,0.4203908391487396,1,236.0,364.0,600.0
811,1557,0.4032791726317002,0,0.1550083759679707,0,887.0,863.0,1750.0
812,1558,0.8335300628174612,1,0.7305044986041727,1,123.0,15.0,138.0
813,1561,0.6428227654511921,1,0.379313876630582,1,347.0,435.0,782.0
814,1563,0.2487077350521316,0,0.03151917791472854,0,1436.0,1777.0,3213.0
815,1564,0.16012201052460442,0,0.06405067317258659,0,1681.0,1409.0,3090.0
816,1566,0.2576618843764413,0,0.07776015081879178,0,1404.0,1259.0,2663.0
817,1567,0.636659478033683,1,0.2166361792763675,0,362.0,696.0,1058.0
818,1571,0.5915819831432424,1,0.33435291698361874,1,435.0,516.0,951.0
819,1573,0.29871198262939225,0,0.038380104576842634,0,1227.0,1735.0,2962.0
820,1575,0.4726480722716362,0,0.06486150831989979,0,690.0,1396.0,2086.0
821,1577,0.5010672119891512,1,0.16377916813942012,0,632.0,832.0,1464.0
822,1579,0.12312028067298568,0,0.05385281021716746,0,1745.0,1568.0,3313.0
823,1580,0.2489866103261701,0,0.05738030269234579,0,1433.0,1523.0,2956.0
824,1583,0.388708921551707,0,0.06973631504506295,0,937.0,1334.0,2271.0
825,1584,0.3044822094580339,0,0.014154466194903154,0,1206.0,1799.0,3005.0
826,1585,0.28465636695626517,0,0.10226762880373884,0,1283.0,1098.0,2381.0
827,1586,0.2693734255236809,0,0.13110400287785573,0,1348.0,958.0,2306.0
828,1588,0.7560582818198347,1,0.5209966693834415,1,182.0,206.0,388.0
829,1589,0.3782567843348053,0,0.19129669970757726,0,963.0,762.0,1725.0
830,1592,0.6684347559104324,1,0.5584116228037386,1,302.0,153.0,455.0
831,1594,0.2681489074183803,0,0.04721075717945213,0,1352.0,1642.0,2994.0
832,1596,0.768971594141735,1,0.5687327890510384,1,171.0,132.0,303.0
833,1597,0.23767845849927943,0,0.05635969171892418,0,1478.0,1534.0,3012.0
834,1599,0.15183561300556783,0,0.06459934531649338,0,1699.0,1398.0,3097.0
835,1602,0.39006682298318396,0,0.12434891342592279,0,930.0,991.0,1921.0
836,1605,0.7995103253896765,1,0.5137347773231059,1,146.0,218.0,364.0
837,1606,0.2812240155581527,0,0.04848790564978594,0,1302.0,1635.0,2937.0
838,1607,0.8755913284096553,1,0.5844101796511076,1,86.0,111.0,197.0
839,1609,0.22206030165813165,0,0.23286228290369834,1,1529.0,668.0,2197.0
840,1610,0.46870722805327364,0,0.15625246880000387,0,701.0,854.0,1555.0
841,1613,0.5944821927229876,1,0.2609960491589968,1,430.0,613.0,1043.0
842,1616,0.7974631567912978,1,0.5210569960150406,1,153.0,205.0,358.0
843,1618,0.2264845874705523,0,0.0640168475403029,0,1518.0,1411.0,2929.0
844,1619,0.5009500186495099,1,0.3037281849892966,1,633.0,555.0,1188.0
845,1620,0.31014005343002937,0,0.037403334805041766,0,1191.0,1746.0,2937.0
846,1621,0.22134235471186842,0,0.038763505160822324,0,1533.0,1731.0,3264.0
847,1622,0.3481504609811494,0,0.15017091542797822,0,1079.0,883.0,1962.0
848,1633,0.5521200522969811,1,0.5842348396634616,1,519.0,112.0,631.0
849,1634,0.1748745428123081,0,0.060361846016289286,0,1648.0,1477.0,3125.0
850,1635,0.17950012031611123,0,0.08915703073943523,0,1640.0,1185.0,2825.0
851,1638,0.2921577832434644,0,0.0612918156337458,0,1253.0,1464.0,2717.0
852,1642,0.1622740086534126,0,0.04408066058600119,0,1676.0,1671.0,3347.0
853,1646,0.3190909950128866,0,0.44521557638022535,1,1166.0,315.0,1481.0
854,1647,0.6452160477218636,1,0.37300010479235296,1,338.0,454.0,792.0
855,1651,0.4068167184719487,0,0.30001866159852864,1,876.0,561.0,1437.0
856,1652,0.411804867428194,0,0.09800563516578366,0,854.0,1130.0,1984.0
857,1653,0.40987500372849434,0,0.19914453460563797,0,858.0,742.0,1600.0
858,1658,0.7153907806204081,1,0.19517848642089128,0,232.0,748.0,980.0
859,1659,0.5466898452590264,1,0.39350024753384444,1,538.0,410.0,948.0
860,1660,0.8766860262671226,1,0.38442105477374855,1,85.0,424.0,509.0
861,1661,0.532826165021097,1,0.42126468193199057,1,568.0,360.0,928.0
862,1667,0.4758167483146826,0,0.22007603899330952,0,678.0,690.0,1368.0
863,1668,0.3754121750254505,0,0.16010785394190438,0,969.0,843.0,1812.0
864,1674,0.6281483190434713,1,0.390563927363877,1,379.0,413.0,792.0
865,1677,0.6261482793041236,1,0.35253266983495046,1,381.0,486.0,867.0
866,1679,0.6025373097311563,1,0.6535671109044092,1,412.0,48.0,460.0
867,1681,0.24819543033479458,0,0.1030436567489906,0,1440.0,1093.0,2533.0
868,1682,0.10115719289698513,0,0.0621600707147002,0,1774.0,1441.0,3215.0
869,1685,0.15079144007191222,0,0.1970860950863845,0,1700.0,744.0,2444.0
870,1688,0.2160687654748049,0,0.06916505636218308,0,1548.0,1340.0,2888.0
871,1691,0.3513654445328456,0,0.04862325040215189,0,1064.0,1634.0,2698.0
872,1692,0.31993532036101535,0,0.06368696565009721,0,1163.0,1415.0,2578.0
873,1693,0.2167471441050669,0,0.10997158929266158,0,1546.0,1058.0,2604.0
874,1696,0.4665988837747447,0,0.1477610672394983,0,708.0,888.0,1596.0
875,1697,0.22994401532598666,0,0.28531920102107355,1,1505.0,579.0,2084.0
876,1698,0.342628839745477,0,0.20182980887879992,0,1098.0,738.0,1836.0
877,1701,0.6321369275311102,1,0.3938328663900705,1,369.0,409.0,778.0
878,1705,0.0793579354193845,0,0.06455320866007831,0,1793.0,1399.0,3192.0
879,1706,0.5971786515768485,1,0.3289670909245887,1,422.0,522.0,944.0
880,1707,0.2813253234833552,0,0.09499826800421853,0,1301.0,1151.0,2452.0
881,1708,0.37357377790285073,0,0.2300580051388034,0,979.0,673.0,1652.0
882,1709,0.11717112067475154,0,0.06058395973824394,0,1753.0,1472.0,3225.0
883,1710,0.3668839454725034,0,0.11624516724105856,0,1008.0,1019.0,2027.0
884,1712,0.40875791412535145,0,0.20789159259632486,0,863.0,726.0,1589.0
885,1714,0.5491475256526092,1,0.43141200656696366,1,529.0,343.0,872.0
886,1717,0.5166811785343167,1,0.16125481927525642,0,601.0,837.0,1438.0
887,1719,0.22765715502524925,0,0.10175396424590231,0,1512.0,1100.0,2612.0
888,1720,0.35220788533319447,0,0.024113694659262316,0,1060.0,1794.0,2854.0
889,1722,0.6906116511208616,1,0.647822817409454,1,270.0,52.0,322.0
890,1726,0.13774330124196288,0,0.05641609956850739,0,1720.0,1533.0,3253.0
891,1727,0.6315272407166972,1,0.481917029674191,1,370.0,264.0,634.0
892,1728,0.37813672132462695,0,0.16858021603949408,0,964.0,819.0,1783.0
893,1729,0.3454237262077463,0,0.2655290617647927,1,1090.0,600.0,1690.0
894,1730,0.346475121778316,0,0.09774228022359453,0,1085.0,1135.0,2220.0
895,1731,0.7686940973857445,1,0.6447768467632066,1,172.0,56.0,228.0
896,1732,0.496156615616469,0,0.3665490359642634,1,636.0,460.0,1096.0
897,1733,0.6309219902110049,1,0.4254832709545659,1,371.0,350.0,721.0
898,1734,0.7747469457171863,1,0.5967774745697005,1,165.0,95.0,260.0
899,1735,0.6791210363008134,1,0.650489532936151,1,281.0,50.0,331.0
900,1736,0.5772837718272855,1,0.1278464021613639,0,462.0,977.0,1439.0
901,1738,0.4294806695596153,0,0.27180759305323404,1,791.0,595.0,1386.0
902,1739,0.359451048364583,0,0.0954108246840562,0,1039.0,1148.0,2187.0
903,1742,0.5597408214797079,1,0.26144594232696017,1,500.0,611.0,1111.0
904,1745,0.26846221952276306,0,0.059609236066055456,0,1351.0,1496.0,2847.0
905,1749,0.265514097132031,0,0.05446630272453851,0,1367.0,1560.0,2927.0
906,1750,0.17780471387569574,0,0.06419463357269573,0,1643.0,1404.0,3047.0
907,1751,0.1982135524576926,0,0.07157632315188404,0,1592.0,1312.0,2904.0
908,1754,0.6460836195429909,1,0.5624654134199991,1,335.0,142.0,477.0
909,1755,0.7514929850195399,1,0.514496611599163,1,189.0,217.0,406.0
910,1757,0.32618800836175516,0,0.09035509139851941,0,1146.0,1177.0,2323.0
911,1759,0.991240518982106,1,0.4295103202330053,1,10.0,345.0,355.0
912,1761,0.9079146286746059,1,0.5707581516578176,1,64.0,128.0,192.0
913,1763,0.20511582403661366,0,0.05157636295615969,0,1577.0,1602.0,3179.0
914,1764,0.18014127818590234,0,0.054790257657975266,0,1638.0,1555.0,3193.0
915,1766,0.3609494093136044,0,0.18039457634724215,0,1036.0,791.0,1827.0
916,1769,0.6623702863880316,1,0.43408141024430696,1,307.0,337.0,644.0
917,1770,0.4745552217131972,0,0.40142159648632925,1,683.0,391.0,1074.0
918,1772,0.6836835833255089,1,0.7912666543685275,1,278.0,6.0,284.0
919,1775,0.6435132010092249,1,0.46045403485759057,1,343.0,295.0,638.0
920,1776,0.3805109026672938,0,0.1672946012224448,0,959.0,825.0,1784.0
921,1777,0.18727489715705195,0,0.05171334616804525,0,1619.0,1600.0,3219.0
922,1778,0.30629982582359444,0,0.11057902651026631,0,1201.0,1054.0,2255.0
923,1779,0.676378103539111,1,0.2882986877436396,1,286.0,573.0,859.0
924,1780,0.20959994232515824,0,0.271300269917492,1,1563.0,597.0,2160.0
925,1782,0.288392760786588,0,0.1047203968547718,0,1267.0,1085.0,2352.0
926,1784,0.5588739407089203,1,0.5975615736688558,1,505.0,94.0,599.0
927,1785,0.6530190912325656,1,0.5371240996498547,1,323.0,186.0,509.0
928,1789,0.4308449972054427,0,0.2478343102243618,1,788.0,643.0,1431.0
929,1790,0.29056980291043,0,0.03555811328687329,0,1258.0,1760.0,3018.0
930,1791,0.3348699394370402,0,0.12818829145975827,0,1121.0,974.0,2095.0
931,1792,0.6036205633343786,1,0.4843173952451063,1,409.0,260.0,669.0
932,1793,0.4218943946726871,0,0.2621301810685326,1,822.0,609.0,1431.0
933,1794,0.2580099228387945,0,0.0430851801857876,0,1399.0,1682.0,3081.0
934,1800,0.236972519494824,0,0.06863436631851802,0,1483.0,1351.0,2834.0
935,1802,0.3616809511548542,0,0.2159815889832251,0,1032.0,698.0,1730.0
936,1805,0.7018641412011999,1,0.1316486707851281,0,255.0,956.0,1211.0
937,1806,0.3929468086465376,0,0.236889062150935,1,922.0,660.0,1582.0
938,1807,0.35008213891305273,0,0.08681400322173688,0,1071.0,1201.0,2272.0
939,1809,0.629663633831219,1,0.1560926780695934,0,376.0,856.0,1232.0
940,1811,0.6174935615552747,1,0.7191727440230392,1,388.0,17.0,405.0
941,1812,0.3648602725692064,0,0.38901156978645907,1,1022.0,416.0,1438.0
942,1814,0.3828622634499421,0,0.15776487716606996,0,950.0,850.0,1800.0
943,1815,0.3495837643998154,0,0.13938904081220116,0,1073.0,923.0,1996.0
944,1816,0.5040727852138294,1,0.24014714375710652,1,627.0,654.0,1281.0
945,1818,0.6222240454440991,1,0.21009253546550355,0,383.0,717.0,1100.0
946,1823,0.42486110973483526,0,0.29391258673698434,1,807.0,567.0,1374.0
947,1824,0.587727410792054,1,0.4345817519892129,1,443.0,334.0,777.0
948,1825,0.261329801212105,0,0.15218928152716438,0,1384.0,872.0,2256.0
949,1827,0.2474823665075958,0,0.07099516930738521,0,1443.0,1316.0,2759.0
950,1828,0.6913809951618033,1,0.3798526391576864,1,269.0,432.0,701.0
951,1829,0.2556360486145807,0,0.10294255643276685,0,1412.0,1094.0,2506.0
952,1830,0.7852108915398494,1,0.5415334035236502,1,160.0,182.0,342.0
953,1831,0.1688563457287149,0,0.05962014759171956,0,1662.0,1495.0,3157.0
954,1834,0.839605872762663,1,0.6039966781526599,1,116.0,87.0,203.0
955,1835,0.9647192572192171,1,0.3978641731618051,1,24.0,401.0,425.0
956,1837,0.5371947258701546,1,0.281975884486828,1,557.0,582.0,1139.0
957,1838,0.3150241105439069,0,0.12928560281001417,0,1174.0,969.0,2143.0
958,1839,0.3873601422011093,0,0.17570768009532337,0,941.0,801.0,1742.0
959,1840,0.4766744330814163,0,0.429507411482318,1,677.0,346.0,1023.0
960,1842,0.44027394682312826,0,0.20522954116103137,0,767.0,733.0,1500.0
961,1844,0.6639862156744377,1,0.4077258725954652,1,305.0,383.0,688.0
962,1845,0.14126557330647452,0,0.061446161150702845,0,1712.0,1461.0,3173.0
963,1848,0.4273657937293875,0,0.40491202828960543,1,795.0,387.0,1182.0
964,1849,0.26590107054176093,0,0.08218628240024381,0,1364.0,1235.0,2599.0
965,1850,0.12192764930515977,0,0.059712139839773956,0,1749.0,1492.0,3241.0
966,1852,0.36557701786649904,0,0.08304493341963527,0,1018.0,1227.0,2245.0
967,1854,0.3392599056958381,0,0.11652125880307343,0,1110.0,1017.0,2127.0
968,1855,0.5639435420494523,1,0.45435289948314334,1,489.0,305.0,794.0
969,1856,0.3230516752827291,0,0.1066600252979224,0,1150.0,1076.0,2226.0
970,1857,0.13083916191941566,0,0.05199362058383324,0,1736.0,1597.0,3333.0
971,1858,0.6381439802768795,1,0.35159517588820893,1,358.0,489.0,847.0
972,1860,0.9485449908219576,1,0.5156872378590007,1,35.0,214.0,249.0
973,1861,0.34699149130116946,0,0.09290862465361671,0,1084.0,1164.0,2248.0
974,1862,0.3302096661981886,0,0.09793780187152289,0,1137.0,1131.0,2268.0
975,1863,0.2549760845175096,0,0.05358147821338032,0,1416.0,1571.0,2987.0
976,1865,0.2990944750391128,0,0.08333839517602361,0,1224.0,1224.0,2448.0
977,1868,0.23162469097210306,0,0.051705702425503326,0,1499.0,1601.0,3100.0
978,1872,0.3835003096358203,0,0.05200968680170224,0,948.0,1596.0,2544.0
979,1874,0.506442998251374,1,0.5,1,617.0,237.0,854.0
980,1876,0.3533859189986755,0,0.1471990398287698,0,1058.0,894.0,1952.0
981,1877,0.7981051130753384,1,0.4616405801661813,1,150.0,292.0,442.0
982,1878,0.605289419299314,1,0.2593229080014377,1,403.0,615.0,1018.0
983,1879,0.5478062732706588,1,0.4001254446943669,1,531.0,393.0,924.0
984,1881,0.5740346867681212,1,0.15501377567130098,0,469.0,862.0,1331.0
985,1886,0.8425980464585274,1,0.46050227907875313,1,113.0,294.0,407.0
986,1887,0.28550707419982996,0,0.060122365500142695,0,1278.0,1483.0,2761.0
987,1889,0.20017579307898511,0,0.08779279236594369,0,1586.0,1198.0,2784.0
988,1890,0.513468799915105,1,0.4664307793842403,1,606.0,286.0,892.0
989,1891,0.5214099060532782,1,0.061368304510094375,0,590.0,1462.0,2052.0
990,1892,0.35273821450773873,0,0.12573623344683338,0,1059.0,986.0,2045.0
991,1893,0.3636979803535343,0,0.1911708670833364,0,1027.0,763.0,1790.0
992,1896,0.2665128019470736,0,0.05408286923793379,0,1362.0,1566.0,2928.0
993,1898,0.20515270978993566,0,0.03704346168206919,0,1576.0,1749.0,3325.0
994,1901,0.8675818513920965,1,0.5706396904695568,1,91.0,129.0,220.0
995,1902,0.2505766252430496,0,0.039860622014261125,0,1427.0,1717.0,3144.0
996,1903,0.09724727517713432,0,0.056219353754933254,0,1780.0,1536.0,3316.0
997,1906,0.7502815221423311,1,0.3811432257617828,1,192.0,430.0,622.0
998,1907,0.3229723833445548,0,0.07764255729962281,0,1151.0,1261.0,2412.0
999,1908,0.6401550558355129,1,0.7419399157205687,1,350.0,12.0,362.0
1000,1912,0.36497501081060285,0,0.11707492473547562,0,1021.0,1014.0,2035.0
1001,1914,0.16845597580795663,0,0.06385919239271416,0,1663.0,1414.0,3077.0
1002,1916,0.4733982787457846,0,0.12912365215239083,0,687.0,971.0,1658.0
1003,1917,0.7420533547800514,1,0.15670970255718095,0,202.0,853.0,1055.0
1004,1926,0.6269347852047016,1,0.42012201943796496,1,380.0,365.0,745.0
1005,1927,0.09489839598924858,0,0.11173240981344272,0,1783.0,1047.0,2830.0
1006,1930,0.21817350125250445,0,0.07324701233163368,0,1539.0,1293.0,2832.0
1007,1931,0.44567506121474537,0,0.195126778434581,0,751.0,749.0,1500.0
1008,1933,0.926624428285499,1,0.5924254138919235,1,50.0,103.0,153.0
1009,1935,0.2348315496962846,0,0.06030098088365141,0,1492.0,1479.0,2971.0
1010,1936,0.3508893942811619,0,0.0619478235572246,0,1066.0,1442.0,2508.0
1011,1939,0.2466553153940625,0,0.0860644576000356,0,1448.0,1208.0,2656.0
1012,1942,0.6656102567408104,1,0.6770737866669952,1,303.0,37.0,340.0
1013,1943,0.4698438108215204,0,0.1994089391596457,0,696.0,740.0,1436.0
1014,1944,0.4362001467593117,0,0.10504193192061324,0,775.0,1083.0,1858.0
1015,1945,0.3337622365044405,0,0.12947300862039984,0,1125.0,968.0,2093.0
1016,1946,0.6710647810597329,1,0.20162093873147013,0,294.0,739.0,1033.0
1017,1949,0.8663689233241425,1,0.6707975283131429,1,96.0,39.0,135.0
1018,1950,0.25752308529154533,0,0.18822519852846104,0,1405.0,771.0,2176.0
1019,1952,0.256674129362609,0,0.037995507143431306,0,1407.0,1741.0,3148.0
1020,1954,0.36678035253998337,0,0.05183412238619633,0,1009.0,1598.0,2607.0
1021,1957,0.20720127601832866,0,0.028853013368020097,0,1571.0,1787.0,3358.0
1022,1958,0.33645534956392115,0,0.1336818404130788,0,1117.0,948.0,2065.0
1023,1961,0.21387323511220135,0,0.04516455179968149,0,1553.0,1661.0,3214.0
1024,1962,0.27901517989206054,0,0.08570964477915699,0,1315.0,1213.0,2528.0
1025,1964,0.4003914262362683,0,0.2988450216577047,1,897.0,565.0,1462.0
1026,1968,0.9342465032728985,1,0.38801027470423893,1,45.0,417.0,462.0
1027,1970,0.4081555607740174,0,0.040240996959324316,0,867.0,1714.0,2581.0
1028,1972,0.5492186363697618,1,0.5292419848509399,1,528.0,195.0,723.0
1029,1973,0.33276013084874834,0,0.05783688901803365,0,1130.0,1517.0,2647.0
1030,1976,0.35074358016574003,0,0.07678812016263589,0,1068.0,1272.0,2340.0
1031,1977,0.23115615431323466,0,0.2836737778555481,1,1501.0,580.0,2081.0
1032,1978,0.18857365437071694,0,0.06453071210780226,0,1617.0,1400.0,3017.0
1033,1979,0.5388979328415426,1,0.7361709146231041,1,549.0,14.0,563.0
1034,1984,0.482544187051066,0,0.17126322161890833,0,660.0,812.0,1472.0
1035,1985,0.3537170008718613,0,0.4778014936292699,1,1057.0,275.0,1332.0
1036,1986,0.30117363095054706,0,0.06441212543198854,0,1219.0,1402.0,2621.0
1037,1987,0.6430513967158847,1,0.3630807776905268,1,345.0,467.0,812.0
1038,1989,0.256193384596547,0,0.05284869761027284,0,1408.0,1583.0,2991.0
1039,1993,0.706116536274706,1,0.3830284683271542,1,251.0,425.0,676.0
1040,1995,0.6987992891392649,1,0.42141191256334876,1,262.0,359.0,621.0
1041,1996,0.22665827199995142,0,0.06307323335369046,0,1516.0,1421.0,2937.0
1042,1997,0.33766234259820466,0,0.06415327044501345,0,1113.0,1405.0,2518.0
